REGION,FUEL,YEAR,VALUE
RE1,TERIHT,2026,1.595691557807235
RE1,TERIHT,2027,1.606251747518477
RE1,TERIHT,2028,1.61773177140603
RE1,TERIHT,2029,1.630385566277923
RE1,TERIHT,2030,1.644504150028189
RE1,TERIHT,2031,1.696714828278731
RE1,TERIHT,2032,1.750434342817605
RE1,TERIHT,2033,1.807430358720032
RE1,TERIHT,2034,1.866125959174373
RE1,TERIHT,2035,1.926610753665355
RE1,TERIHT,2036,1.988924284618767
RE1,TERIHT,2037,2.053230067653065
RE1,TERIHT,2038,2.119653955341033
RE1,TERIHT,2039,2.188326540555546
RE1,TERIHT,2040,2.259375101225363
RE1,TERIHT,2041,2.332915084513455
RE1,TERIHT,2042,2.409059300227797
RE1,TERIHT,2043,2.487899191171455
RE1,TERIHT,2044,2.569519065219717
RE1,TERIHT,2045,2.653999597189051
RE1,TERIHT,2046,2.74142086550146
RE1,TERIHT,2047,2.831864664698978
RE1,TERIHT,2048,2.925416100570934
RE1,TERIHT,2049,3.022164594805775
RE1,TERIHT,2050,3.122204455237926
RE1,TERIHT,2051,3.225687735433965
RE1,TERIHT,2052,3.332627653447299
RE1,TERIHT,2053,3.439230166908753
RE1,TERIHT,2054,3.54925441517276
RE1,TERIHT,2055,3.54925441517276
RE1,TERILU,2022,2.068902740709698
RE1,TERILU,2023,2.138521291139441
RE1,TERILU,2024,2.18546888255212
RE1,TERILU,2025,2.269866631923144
RE1,TERILU,2026,2.359381756266274
RE1,TERILU,2027,2.443146973342935
RE1,TERILU,2028,2.523576063283253
RE1,TERILU,2029,2.607568845731662
RE1,TERILU,2030,2.692114924454879
RE1,TERILU,2031,2.761472364825492
RE1,TERILU,2032,2.831653935684465
RE1,TERILU,2033,2.905424372120998
RE1,TERILU,2034,2.980109632731205
RE1,TERILU,2035,3.055711462961868
RE1,TERILU,2036,3.134957510328516
RE1,TERILU,2037,3.215441426555361
RE1,TERILU,2038,3.297149068029359
RE1,TERILU,2039,3.380067683773361
RE1,TERILU,2040,3.464186754150609
RE1,TERILU,2041,3.552631046753651
RE1,TERILU,2042,3.642648705249988
RE1,TERILU,2043,3.734242656575426
RE1,TERILU,2044,3.827414285827807
RE1,TERILU,2045,3.922163309509297
RE1,TERILU,2046,4.021844057987171
RE1,TERILU,2047,4.123477400121716
RE1,TERILU,2048,4.227080747752355
RE1,TERILU,2049,4.332670508627588
RE1,TERILU,2050,4.440262001169752
RE1,TERILU,2051,4.587494020289812
RE1,TERILU,2052,4.73961672844724
RE1,TERILU,2053,4.891284463757553
RE1,TERILU,2054,5.047805566597796
RE1,TERILU,2055,5.047805566597796
RE1,TERMPW,2022,1.813989683786753
RE1,TERMPW,2023,1.875889303761807
RE1,TERMPW,2024,1.940547578728034
RE1,TERMPW,2025,2.009578513705126
RE1,TERMPW,2026,2.089921663151313
RE1,TERMPW,2027,2.165638917347907
RE1,TERMPW,2028,2.239018550906446
RE1,TERMPW,2029,2.316384846112258
RE1,TERMPW,2030,2.395316132905358
RE1,TERMPW,2031,2.460821765087336
RE1,TERMPW,2032,2.525270746002057
RE1,TERMPW,2033,2.590785666511209
RE1,TERMPW,2034,2.65488965386042
RE1,TERMPW,2035,2.717861693646534
RE1,TERMPW,2036,2.780295243495524
RE1,TERMPW,2037,2.843297700779488
RE1,TERMPW,2038,2.908112969360757
RE1,TERMPW,2039,2.975996560668157
RE1,TERMPW,2040,3.048040468895985
RE1,TERMPW,2041,3.125064789625543
RE1,TERMPW,2042,3.207607765137718
RE1,TERMPW,2043,3.295933731872864
RE1,TERMPW,2044,3.390111785384349
RE1,TERMPW,2045,3.490084114394097
RE1,TERMPW,2046,3.595724866384033
RE1,TERMPW,2047,3.706884412845482
RE1,TERMPW,2048,3.823419207120184
RE1,TERMPW,2049,3.945209796500075
RE1,TERMPW,2050,4.072170106403581
RE1,TERMPW,2051,4.205732803973617
RE1,TERMPW,2052,4.344099785951739
RE1,TERMPW,2053,4.4822816243817
RE1,TERMPW,2054,4.625093847443878
RE1,TERMPW,2055,4.625093847443878
RE1,TEROTH,2022,8.899238318398869
RE1,TEROTH,2023,9.20164870747693
RE1,TEROTH,2024,9.51215103391556
RE1,TEROTH,2025,9.846698843513282
RE1,TEROTH,2026,10.23501710030052
RE1,TEROTH,2027,10.59841934531498
RE1,TEROTH,2028,10.94734797948315
RE1,TEROTH,2029,11.31174804578206
RE1,TEROTH,2030,11.67854882019189
RE1,TEROTH,2031,12.05329734644912
RE1,TEROTH,2032,12.44000513568111
RE1,TEROTH,2033,12.85139753233767
RE1,TEROTH,2034,13.27634648774849
RE1,TEROTH,2035,13.71543294997385
RE1,TEROTH,2036,14.16872401357464
RE1,TEROTH,2037,14.63705312576409
RE1,TEROTH,2038,15.12090612729315
RE1,TEROTH,2039,15.62080105015287
RE1,TEROTH,2040,16.13729371929699
RE1,TEROTH,2041,16.67095364719654
RE1,TEROTH,2042,17.22243740974809
RE1,TEROTH,2043,17.79234367371886
RE1,TEROTH,2044,18.38129139944241
RE1,TEROTH,2045,18.98992043145271
RE1,TEROTH,2046,19.61889215975477
RE1,TEROTH,2047,20.26889023878412
RE1,TEROTH,2048,20.94062134211342
RE1,TEROTH,2049,21.63481594180012
RE1,TEROTH,2050,22.35222911100922
RE1,TEROTH,2051,23.09347550409018
RE1,TEROTH,2052,23.85934638798954
RE1,TEROTH,2053,24.62284547240521
RE1,TEROTH,2054,25.41077652752218
RE1,TEROTH,2055,25.41077652752218
RE1,TERREF_AUC,2022,1.409817359643335
RE1,TERREF_AUC,2023,1.45785340675012
RE1,TERREF_AUC,2024,1.507724578680722
RE1,TERREF_AUC,2025,1.561143154670156
RE1,TERREF_AUC,2026,1.623254947982706
RE1,TERREF_AUC,2027,1.681648680621954
RE1,TERREF_AUC,2028,1.73805944261087
RE1,TERREF_AUC,2029,1.7973461159849
RE1,TERREF_AUC,2030,1.857566256075326
RE1,TERREF_AUC,2031,1.899390341403926
RE1,TERREF_AUC,2032,1.93762014161155
RE1,TERREF_AUC,2033,1.973516361509509
RE1,TERREF_AUC,2034,2.005004303986306
RE1,TERREF_AUC,2035,2.032426589299573
RE1,TERREF_AUC,2036,2.056702289641617
RE1,TERREF_AUC,2037,2.079430313454999
RE1,TERREF_AUC,2038,2.102480158683492
RE1,TERREF_AUC,2039,2.127734272081264
RE1,TERREF_AUC,2040,2.156812847241842
RE1,TERREF_AUC,2041,2.190908007220105
RE1,TERREF_AUC,2042,2.230756358082617
RE1,TERREF_AUC,2043,2.276674857692145
RE1,TERREF_AUC,2044,2.328671375351051
RE1,TERREF_AUC,2045,2.386551623337043
RE1,TERREF_AUC,2046,2.450011247710418
RE1,TERREF_AUC,2047,2.518705042420789
RE1,TERREF_AUC,2048,2.592293592230524
RE1,TERREF_AUC,2049,2.670471358314303
RE1,TERREF_AUC,2050,2.752981089948708
RE1,TERREF_AUC,2051,2.841967063571826
RE1,TERREF_AUC,2052,2.934484643059879
RE1,TERREF_AUC,2053,3.027089147669975
RE1,TERREF_AUC,2054,3.122983669440059
RE1,TERREF_AUC,2055,3.122983669440059
RE1,TERREF_CEN,2022,2.238485908297835
RE1,TERREF_CEN,2023,2.314756791049678
RE1,TERREF_CEN,2024,2.393941456235807
RE1,TERREF_CEN,2025,2.478758633989908
RE1,TERREF_CEN,2026,2.577378765965319
RE1,TERREF_CEN,2027,2.670095419474917
RE1,TERREF_CEN,2028,2.759663543264
RE1,TERREF_CEN,2029,2.853797994077682
RE1,TERREF_CEN,2030,2.949414588713915
RE1,TERREF_CEN,2031,3.015822215911245
RE1,TERREF_CEN,2032,3.076522893524874
RE1,TERREF_CEN,2033,3.133518348895823
RE1,TERREF_CEN,2034,3.183514410466122
RE1,TERREF_CEN,2035,3.227055085311124
RE1,TERREF_CEN,2036,3.26559966185363
RE1,TERREF_CEN,2037,3.301686861859866
RE1,TERREF_CEN,2038,3.338285044865275
RE1,TERREF_CEN,2039,3.378383130323499
RE1,TERREF_CEN,2040,3.424553636229882
RE1,TERREF_CEN,2041,3.478689396887426
RE1,TERREF_CEN,2042,3.541959983864174
RE1,TERREF_CEN,2043,3.614868657887106
RE1,TERREF_CEN,2044,3.697427913711184
RE1,TERREF_CEN,2045,3.789329264335924
RE1,TERREF_CEN,2046,3.890089461345848
RE1,TERREF_CEN,2047,3.999160391984389
RE1,TERREF_CEN,2048,4.116003138056717
RE1,TERREF_CEN,2049,4.24013256980454
RE1,TERREF_CEN,2050,4.371140228560974
RE1,TERREF_CEN,2051,4.512430762848272
RE1,TERREF_CEN,2052,4.659328725578866
RE1,TERREF_CEN,2053,4.806364706655907
RE1,TERREF_CEN,2054,4.958624525416828
RE1,TERREF_CEN,2055,4.958624525416828
RE1,TRAMET,2022,0.3733094139480001
RE1,TRAMET,2023,0.3608040557159999
RE1,TRAMET,2024,0.3633657041160001
RE1,TRAMET,2025,0.75577
RE1,TRAMET,2026,1.39657
RE1,TRAMET,2027,1.90777
RE1,TRAMET,2028,2.77897
RE1,TRAMET,2029,2.78977
RE1,TRAMET,2030,2.81857
RE1,TRAMET,2031,2.82217
RE1,TRAMET,2032,2.91577
RE1,TRAMET,2033,2.90497
RE1,TRAMET,2034,2.94457
RE1,TRAMET,2035,3.03817
RE1,TRAMET,2036,3.12457
RE1,TRAMET,2037,3.09937
RE1,TRAMET,2038,3.12817
RE1,TRAMET,2039,3.12817
RE1,TRAMET,2040,3.12817
RE1,TRAMET,2041,3.12817
RE1,TRAMET,2042,3.12817
RE1,TRAMET,2043,3.12817
RE1,TRAMET,2044,3.12817
RE1,TRAMET,2045,3.12817
RE1,TRAMET,2046,3.12817
RE1,TRAMET,2047,3.12817
RE1,TRAMET,2048,3.12817
RE1,TRAMET,2049,3.12817
RE1,TRAMET,2050,3.12817
RE1,TRAMET,2051,3.12817
RE1,TRAMET,2052,3.12817
RE1,TRAMET,2053,3.12817
RE1,TRAMET,2054,3.12817
RE1,TRAMET,2055,3.12817
