REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMTRANGSLDV,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSLDV,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2022,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2023,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSMIC,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2022,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2023,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSSTT,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2022,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2023,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSTAX,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2022,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2023,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSTCK_C2P,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2022,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2023,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2024,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2025,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2026,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2027,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2028,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2029,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2030,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2031,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2032,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2033,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2034,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2035,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2036,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2037,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2038,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2039,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2040,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2041,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2042,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2043,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2044,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2045,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2046,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2047,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2048,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2049,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2050,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2051,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2052,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2053,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2054,3.846153846153846
RE1,DEMTRANGSTCK_CSG,NGS002,1.0,2055,3.846153846153846
RE1,DEMTRAPHEVFWD,DSL002,1.0,2022,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2023,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2024,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2025,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2026,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2027,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2028,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2029,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2030,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2031,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2032,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2033,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2034,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2035,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2036,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2037,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2038,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2039,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2040,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2041,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2042,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2043,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2044,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2045,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2046,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2047,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2048,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2049,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2050,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2051,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2052,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2053,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2054,1.077018633540373
RE1,DEMTRAPHEVFWD,DSL002,1.0,2055,1.077018633540373
RE1,DEMTRAPHEVFWD,ELC003,1.0,2022,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2023,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2024,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2025,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2026,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2027,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2028,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2029,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2030,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2031,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2032,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2033,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2034,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2035,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2036,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2037,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2038,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2039,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2040,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2041,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2042,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2043,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2044,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2045,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2046,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2047,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2048,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2049,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2050,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2051,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2052,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2053,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2054,0.9933747412008282
RE1,DEMTRAPHEVFWD,ELC003,1.0,2055,0.9933747412008282
RE1,DEMTRAPHEVLDV,GSL002,1.0,2022,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2023,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2024,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2025,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2026,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2027,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2028,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2029,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2030,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2031,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2032,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2033,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2034,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2035,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2036,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2037,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2038,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2039,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2040,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2041,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2042,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2043,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2044,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2045,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2046,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2047,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2048,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2049,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2050,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2051,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2052,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2053,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2054,1.491646191646192
RE1,DEMTRAPHEVLDV,GSL002,1.0,2055,1.491646191646192
RE1,DEMTRAPHEVLDV,ELC003,1.0,2022,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2023,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2024,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2025,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2026,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2027,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2028,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2029,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2030,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2031,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2032,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2033,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2034,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2035,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2036,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2037,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2038,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2039,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2040,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2041,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2042,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2043,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2044,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2045,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2046,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2047,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2048,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2049,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2050,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2051,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2052,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2053,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2054,0.9653562653562656
RE1,DEMTRAPHEVLDV,ELC003,1.0,2055,0.9653562653562656
RE1,DEMTRAPHEVTAX,GSL002,1.0,2022,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2023,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2024,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2025,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2026,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2027,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2028,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2029,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2030,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2031,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2032,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2033,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2034,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2035,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2036,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2037,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2038,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2039,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2040,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2041,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2042,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2043,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2044,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2045,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2046,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2047,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2048,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2049,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2050,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2051,1.491646191646192
RE1,DEMTRAPHEVTAX,GSL002,1.0,2052,1.491646191646192
